No.,Year,Date,Type,Title,Location,Details,date_start,date_end,date_likely,date_precision,date_certain,date_note,categories,type_inferred,cancelled,subject_groups,subjects,lat,lon,geo_precision
247,1873,May 19,Lecture,Hamlet,"New York, NY","Association Hall; date and event perhaps confused with May 22 (GMW, 459).",1873-05-19,1873-05-19,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,40.7127281,-74.0060152,town
248,1873,May 22,Lecture,Hamlet,"New York, NY","Assembly Hall; “Humanity in Hamlet;” final lecture of American Lecture Tour (New-York Daily Tribune, May 23, 1873, 5: LC; New York Times, May 23, 1873, 5: TM).",1873-05-22,1873-05-22,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,40.7127281,-74.0060152,town
249,1873,September 29,Lecture,Burns,"Cullen, SCT","(Ballymena Observer, October 4, 1873, 2: BNA).",1873-09-29,1873-09-29,,day,TRUE,,lecture,FALSE,FALSE,Burns,(unspecified),57.6911126,-2.8195913,town
250,1873,December 5,Lecture,Wordsworth,Leicester,"Wycliffe Church (Leicester Daily Post, December 4, 1873, 3; December 6, 1873, 5: both BNA).",1873-12-05,1873-12-05,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),52.6362000,-1.1331969,town
251,1874,[1873-74],Lectures,Hamlet,"Cheshunt, London","Cheshunt College; “in 1873-4, MacDonald came to lecture on Hamlet to the students at Cheshunt College. Dr. H. R. Reynolds presided” (Johnson 58).",1873-01-01,1874-12-31,,year_range,FALSE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.7020520,-0.0335908,town
252,1874,May 19,Lecture,Hamlet,London,"16 Portman Square, Lady Ducie’s residence; first of six Shakespeare lectures; attended by F.J. Furnivall (Aberdeen Press and Journal, May 27, 1874, 6; Illustrated Police News, May 30, 1874, 3: both BNA; Furnivall 1).",1874-05-19,1874-05-19,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
253,1874,May 21,Lecture,As You Like It,London,"16 Portman Square, Lady Ducie’s residence; second of six Shakespeare lectures; attended by F. J. Furnivall (Aberdeen Press and Journal, May 27, 1874, 6; Illustrated Police News, May 30, 1874, 3: both BNA; Furnivall 13).",1874-05-21,1874-05-21,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,As You Like It,51.5074456,-0.1277653,town
254,1874,June 2,Lecture,Henry the Fourth,London,"16 Portman Square, Lady Ducie’s residence; third of six Shakespeare lectures; Furnivall notes that he missed this lecture (Furnivall 31).",1874-06-02,1874-06-02,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Henry IV,51.5074456,-0.1277653,town
255,1874,June 4,Lecture,Macbeth,London,"16 Portman Square, Lady Ducie’s residence; fourth of six Shakespeare lectures; attended by F. J. Furnivall (Aberdeen Press and Journal, May 27, 1874, 6; Illustrated Police News, May 30, 1874, 3: both BNA; Furnivall 21).",1874-06-04,1874-06-04,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
256,1874,June 10,Lecture,A Midsummer Night’s Dream,London,"16 Portman Square, Lady Ducie’s residence; fifth of six Shakespeare lectures; attended by F. J. Furnivall (Furnivall 33).",1874-06-10,1874-06-10,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,A Midsummer Night’s Dream,51.5074456,-0.1277653,town
257,1874,June [14],Lecture,Timon of Athens,London,"16 Portman Square, Lady Ducie’s residence; sixth of six Shakespeare lectures; attended by F. J. Furnivall (Furnivall 39).",1874-06-14,1874-06-14,,day,FALSE,,lecture,FALSE,FALSE,Shakespeare,Timon of Athens,51.5074456,-0.1277653,town
258,1874,July 9,Lecture,Macbeth,London,"34 Hyde Park Gardens, Mrs. Arthur Mills’ residence; music played between readings (Western Times, July 13, 1874, 2; Exeter Flying Post, July 15, 1874, 5: both BNA).",1874-07-09,1874-07-09,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
259,1874,October 16,Lecture,Inaugural Address,London,"Working Women’s College, Fitzroy Street; emphasized importance of teachers having passion for subjects taught (Daily Telegraph & Courier (London), October 17, 1874, 3: BNA).",1874-10-16,1874-10-16,,day,TRUE,,lecture,FALSE,FALSE,Occasional addresses,Inaugural address,51.5074456,-0.1277653,town
260,1874,October 23,Lecture,Macbeth,London,"Harecourt Hall; hosted by Harecourt Literary Society (Islington Gazette, October 16, 1874, 1: BNA).",1874-10-23,1874-10-23,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
261,1874,November 3,Lecture,Tennyson,"Islington, London","Middleton Hall; hosted by Sermon-lane Mission; on Tennyson’s “In Memoriam” (Islington Gazette, October 30, 1874, 1: BNA).",1874-11-03,1874-11-03,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.5384287,-0.0999051,town
262,1874,November 27,Lecture,Hamlet,Leicester,"Masonic Hall; first of two lectures on Shakespeare; it is unclear whether November 27 and December 4 are separate lectures or the same lecture with unclear chronology (Leicester Daily Post, November 28, 1874, 8; Leicester Journal, December 4, 1874, 6: both BNA).",1874-11-27,1874-11-27,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,52.6362000,-1.1331969,town
263,1874,[December],Lecture,King Lear,Blackheath,"Blackheath Congregational Church (Inverness Courier, December 3, 1874, 6: BNA).",1874-12-01,1874-12-31,,month,FALSE,,lecture,FALSE,FALSE,Shakespeare,King Lear,51.4662623,0.0086810,town
264,1874,December 3,Lecture,Macbeth,Bradford,"Lecture Hall of the Mechanics’ Institute; hosted by Bradford Philosophical Society; “Moral Drifts of Shakespeare’s Play of Macbeth” (Bradford Observer, December 4, 1874, 3: BNA).",1874-12-03,1874-12-03,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,53.7944229,-1.7519186,town
265,1874,December 4,Lecture,Hamlet,Leicester,"Masonic Hall; “Moral Drift of Shakespeare”; it is unclear whether November 27 and December 4 are separate lectures or the same one with unclear chronology (Leicester Chronicle, December 5, 1874, 2: BNA).",1874-12-04,1874-12-04,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,52.6362000,-1.1331969,town
266,1874,December 7,Lecture,Timon of Athens,Birmingham,"Masonic Hall; hosted by Midland Institute; Timon was written hastily by Shakespeare with intent of revising (Birmingham Daily Post, December 9, 1874, 6; Dundee Courier, December 9, 1874, 3; Cork Constitution, December 9, 1874, 3; Paisley Herald and Renfrewshire Advertiser, December 12, 1874, 3: all BNA).",1874-12-07,1874-12-07,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Timon of Athens,52.4948994,-1.8518439,town
267,1874,December 9,Lecture,Julius Caesar,Leicester,"Masonic Hall; “Moral Drift of Shakespeare”; second in two-lecture series (Leicester Daily Post, December 10, 1874, 3; Leicester Journal, December 11, 1874, 5; Leicester Chronicle, December 12, 1874, 5: all BNA).",1874-12-09,1874-12-09,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Julius Caesar,52.6362000,-1.1331969,town
268,1875,January 25,Lecture,Macbeth,"Norwood, London","St. Aubyn’s School; “Macbeth: Its Moral Drift” (Norwood News, January 30, 1875, 5: BNA).",1875-01-25,1875-01-25,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.4164053,-0.0940347,town
269,1875,March 16,Lecture,Hamlet,Reading,"Trinity Congregational Church Schoolroom; hosted by the Alphabetical Society; “Moral Drift of Shakespeare’s Hamlet”; “one of the finest lectures we ever heard on Hamlet” (Berkshire Chronicle, March 6, 1875, 4; March 13, 1875, 5; Reading Mercury, March 20, 1875, 6; Reading Observer, March 20, 1875, 4: all BNA; Berkshire Chronicle, March 20, 1875: BC).",1875-03-16,1875-03-16,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.4520064,-0.9684735,town
270,1875,[May/June],Lectures,Shakespeare,London,"Six-week lecture series “in Mayfair” on Shakespeare’s plays (South London Chronicle, May 8, 1875, 3: BNA).",1875-05-01,1875-06-30,,month_range,FALSE,,lecture,FALSE,FALSE,Shakespeare,(unspecified),51.5074456,-0.1277653,town
271,1875,May 6,Lecture,Shakespeare,London,"Great Stanhope Street, Cowper-Temple’s residence; first in a series of morning lectures on Shakespeare (Uxbridge & W. Drayton Gazette, May 15, 1875, 7: BNA).",1875-05-06,1875-05-06,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,(unspecified),51.5074456,-0.1277653,town
272,1875,[June 28],Lecture,Othello,London,"22 Hyde Park Gardens; first in a series of lectures (John Bull, July 3, 1875, 10: BNA).",1875-06-28,1875-06-28,,day,FALSE,,lecture,FALSE,FALSE,Shakespeare,Othello,51.5074456,-0.1277653,town
273,1875,July 5,Lecture,Hamlet,London,"22 Hyde Park Gardens; second in a series of lectures (John Bull, July 3, 1875, 10; Hampstead & Highgate Express, July 3, 1875, 3: both BNA).",1875-07-05,1875-07-05,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
274,1875,July 12,Lecture,Macbeth,London,"22 Hyde Park Gardens; third in a series of lectures (John Bull, July 3, 1875, 10; Hampstead & Highgate Express, July 3, 1875, 3: both BNA).",1875-07-12,1875-07-12,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
275,1875,July 19,Lecture,King Lear,London,"22 Hyde Park Gardens; fourth in a series of lectures (John Bull, July 3, 1875, 10; Hampstead & Highgate Express, July 3, 1875, 3: both BNA).",1875-07-19,1875-07-19,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,King Lear,51.5074456,-0.1277653,town
276,1876,March 20,Lecture,Hamlet,London,"Queen’s Gate, South Kensington, residence of Lord Lawrence; first in a series of six lectures on Shakespeare (Athenaeum, March 11, 1876; April 8, 1876).",1876-03-20,1876-03-20,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
277,1876,March 23,Lecture,The Tempest,London,"Queen’s Gate, South Kensington, residence of Lord Lawrence; second in a series of six lectures on Shakespeare (Athenaeum, March 11, 1876; April 8, 1876).",1876-03-23,1876-03-23,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Tempest,51.5074456,-0.1277653,town
278,1876,March 27,Lecture,Macbeth,London,"Queen’s Gate, South Kensington, residence of Lord Lawrence; third in a series of six lectures on Shakespeare (Athenaeum, March 11, 1876; April 8, 1876).",1876-03-27,1876-03-27,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
279,1876,March 30,Lecture,Much Ado About Nothing,London,"Queen’s Gate, South Kensington, residence of Lord Lawrence; fourth in a series of six lectures on Shakespeare (Athenaeum, March 11, 1876; April 8, 1876).",1876-03-30,1876-03-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Much Ado About Nothing,51.5074456,-0.1277653,town
280,1876,April 3,Lecture,Othello,London,"Queen’s Gate, South Kensington, residence of Lord Lawrence; fifth in a series of six lectures on Shakespeare (Athenaeum, March 11, 1876; April 8, 1876).",1876-04-03,1876-04-03,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Othello,51.5074456,-0.1277653,town
281,1876,April 6,Lecture,Julius Caesar,London,"Queen’s Gate, South Kensington, residence of Lord Lawrence; sixth in a series of six lectures on Shakespeare (Athenaeum, March 11, 1876; April 8, 1876).",1876-04-06,1876-04-06,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Julius Caesar,51.5074456,-0.1277653,town
282,1876,May 16,Lecture,Hamlet,London,"8 Palace Gardens, Kensington; first in a series of six lectures on “Hamlet: His Character and Conduct” on Fridays and Tuesdays beginning May 16 and ending June 2 (Hampstead & Highgate Express, May 13, 1876, 3: BNA; Academy, May 13, 1876, 3).",1876-05-16,1876-05-16,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
283,1876,May 19,Lecture,Hamlet,London,"8 Palace Gardens; second in a series of six lectures on “Hamlet: His Character and Conduct” on Fridays and Tuesdays beginning May 16 and ending June 2 (Hampstead & Highgate Express, May 13, 1876, 3: BNA; Academy, May 13, 1876, 3).",1876-05-19,1876-05-19,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
284,1876,May 23,Lecture,Hamlet,London,"8 Palace Gardens; third in a series of six lectures on “Hamlet: His Character and Conduct” on Fridays and Tuesdays beginning May 16 and ending June 2 (Hampstead & Highgate Express, May 13, 1876, 3: BNA; Academy, May 13, 1876, 3).",1876-05-23,1876-05-23,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
285,1876,May 26,Lecture,Hamlet,London,"8 Palace Gardens; fourth in a series of six lectures on “Hamlet: His Character and Conduct” on Fridays and Tuesdays beginning May 16 and ending June 2 (Hampstead & Highgate Express, May 13, 1876, 3: BNA; Academy, May 13, 1876, 3).",1876-05-26,1876-05-26,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
286,1876,May 30,Lecture,Hamlet,London,"8 Palace Gardens; fifth in a series of six lectures on “Hamlet: His Character and Conduct” on Fridays and Tuesdays beginning May 16 and ending June 2 (Hampstead & Highgate Express, May 13, 1876, 3: BNA; Academy, May 13, 1876, 3).",1876-05-30,1876-05-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
287,1876,June 2,Lecture,Hamlet,London,"8 Palace Gardens; sixth in a series of six lectures on “Hamlet: His Character and Conduct” on Fridays and Tuesdays beginning May 16 and ending June 2 (Hampstead & Highgate Express, May 13, 1876, 3: BNA; Academy, May 13, 1876, 3).",1876-06-02,1876-06-02,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
288,1876,July 10,Lecture,Spenser,London,"22 Hyde Park Gardens (Athenaeum, July 8, 1876, 33).",1876-07-10,1876-07-10,,day,TRUE,,lecture,FALSE,FALSE,Spenser,(unspecified),51.5074456,-0.1277653,town
289,1876,July 13,Lecture,Spenser,London,"22 Hyde Park Gardens (Athenaeum, July 8, 1876, 33).",1876-07-13,1876-07-13,,day,TRUE,,lecture,FALSE,FALSE,Spenser,(unspecified),51.5074456,-0.1277653,town
290,1876,July 17,Lecture,Sidney,London,"22 Hyde Park Gardens (Athenaeum, July 8, 1876, 33).",1876-07-17,1876-07-17,,day,TRUE,,lecture,FALSE,FALSE,Sidney,(unspecified),51.5074456,-0.1277653,town
291,1876,July 20,Lecture,John Donne,London,"22 Hyde Park Gardens; “Donne and others” (Athenaeum, July 8, 1876, 33).",1876-07-20,1876-07-20,,day,TRUE,,lecture,FALSE,FALSE,Donne,(unspecified),51.5074456,-0.1277653,town
292,1876,July 24,Lecture,Milton,London,"22 Hyde Park Gardens (Athenaeum, July 8, 1876, 33).",1876-07-24,1876-07-24,,day,TRUE,,lecture,FALSE,FALSE,Milton,(unspecified),51.5074456,-0.1277653,town
293,1876,July 27,Lecture,Milton,London,"22 Hyde Park Gardens (Athenaeum, July 8, 1876, 33).",1876-07-27,1876-07-27,,day,TRUE,,lecture,FALSE,FALSE,Milton,(unspecified),51.5074456,-0.1277653,town
294,1876,November 14,Performances,Illustrated Proverbs,Bournemouth,"Town Hall; “When greed comes in at the door, love flies out the window” and “A willful man will have his way”; morning and evening performances (Christchurch Times, November 18, 1876, 5: BNA).",1876-11-14,1876-11-14,,day,TRUE,,performance,FALSE,FALSE,Family entertainments,Illustrated Proverbs,50.7446718,-1.8579514,town
295,1876,November 28,Performances,Illustrated Proverbs,Bournemouth,"Town Hall; “When greed comes in at the door, love flies out the window” and “A willful man will have his way”; afternoon and evening performances (Christchurch Times, November 25, 1876, 4: BNA).",1876-11-28,1876-11-28,,day,TRUE,,performance,FALSE,FALSE,Family entertainments,Illustrated Proverbs,50.7446718,-1.8579514,town
296,1876,December 12,Performances,Illustrated Proverbs,Bournemouth,"Town Hall; “Handsome is as handsome does” and “Had it been a bear it would have bit you”; afternoon and evening performances (Christchurch Times, December 9, 1876, 5; Christchurch Times, December 16, 1876, 5: both BNA).",1876-12-12,1876-12-12,,day,TRUE,,performance,FALSE,FALSE,Family entertainments,Illustrated Proverbs,50.7446718,-1.8579514,town
297,1876,December 26,Performances,"Cinderella, Beauty and the Beast",Bournemouth,"Performed only by the children; morning and evening performances; performances to be on Boxing Day (Christchurch Times, December 23, 1876, 5: BNA).",1876-12-26,1876-12-26,,day,TRUE,,performance,FALSE,FALSE,Family entertainments|Family entertainments,Cinderella|Beauty and the Beast,50.7446718,-1.8579514,town
298,1877,January 30,Performance,unknown,Bournemouth,"(Christchurch Times, January 27, 1877, 5: BNA).",1877-01-30,1877-01-30,,day,TRUE,,performance,FALSE,FALSE,Unknown,(unknown),50.7446718,-1.8579514,town
299,1877,March 8,Performance,Pilgrim’s Progress 2,Christchurch,"First public performance of Pilgrim’s Progress 2, on date of MacDonald and Louisa’s 26th wedding anniversary; two performances (PP f.1; GMW 470; RJ).",1877-03-08,1877-03-08,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.7651081,-1.8145131,town
300,1877,March 13,Performance,Pilgrim’s Progress 2,Bournemouth,Two performances (PP f.1; RJ).,1877-03-13,1877-03-13,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.7446718,-1.8579514,town
301,1877,April 5,Performance,Pilgrim’s Progress 2,Romsey,"Town Hall (Salisbury and Winchester Journal, March 31, 1877, 7; Hampshire Advertiser, April 4, 1877, 2: both BNA; PP f.1; RJ).",1877-04-05,1877-04-05,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.9891396,-1.4999044,town
302,1877,April 7,Performance,Pilgrim’s Progress 2,Romsey,"Town Hall (Salisbury and Winchester Journal, March 31, 1877, 7; Hampshire Advertiser, April 4, 1877, 2: both BNA; PP f.1; RJ).",1877-04-07,1877-04-07,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.9891396,-1.4999044,town
303,1877,April 27,Performance,Pilgrim’s Progress 2,London,"8 Palace Gardens; “It is very well done” (Leicester Daily Post, April 30, 1877, 4: BNA; PP f.1; RJ).",1877-04-27,1877-04-27,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
304,1877,April 28,Performance,Pilgrim’s Progress 2,London,"8 Palace Gardens (Leicester Daily Post, April 30, 1877, 4: BNA; PP f.1; RJ).",1877-04-28,1877-04-28,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
305,1877,June 1,Performances,Pilgrim’s Progress 2,"Hammersmith, London","The Retreat, MacDonald’s residence; MacDonald list of performances suggests four performances in all [two performances] (PP f.1; RJ).",1877-06-01,1877-06-01,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.4920377,-0.2236401,town
306,1877,June 2,Performances,Pilgrim’s Progress 2,"Hammersmith, London","The Retreat, MacDonald’s residence; [two performances] (PP f.1; RJ).",1877-06-02,1877-06-02,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.4920377,-0.2236401,town
307,1877,June 8,Performance,Pilgrim’s Progress 2,London,"Grosvenor House, residence of Duke of Westminster; proceeds toward National Orphan Home for Girls; audience members included Lady Beatrice Grosvenor, Duchess of Sutherland, Duchess of Westminster, and Princess Louise; first time MacDonald played Great-heart; (Morning Post, June 4, 1877, 5; June 5, 1877, 1; Globe, June 11, 1877, 3: all BNA; PP f.1; RJ).",1877-06-08,1877-06-08,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
308,1877,July 13,Lecture,Othello,London,"St. Aubyn’s Hall (Norwood News, July 7, 1877, 3: BNA).",1877-07-13,1877-07-13,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Othello,51.5074456,-0.1277653,town
